index,City,Date,Card Type,Exp Type,Gender,Amount,Year,Month,Day,DayOfWeek,Is_Weekend,City_Code,Card Type_Code,Exp Type_Code,Gender_Code,Customer_ID,AE_Fraud
11375,Ahmedabad,2013-11-05,Gold,Fuel,F,215046,2013,11,5,1,0,8,0,3,0,189,0
12863,Ahmedabad,2013-11-05,Platinum,Bills,M,287721,2013,11,5,1,0,8,1,0,1,190,0
899,Ahmedabad,2013-11-06,Silver,Fuel,F,176835,2013,11,6,2,0,8,3,3,0,190,0
1421,Ahmedabad,2013-11-06,Platinum,Food,F,15933,2013,11,6,2,0,8,1,2,0,191,0
5424,Ahmedabad,2013-11-06,Gold,Food,M,151934,2013,11,6,2,0,8,0,2,1,192,0
8549,Ahmedabad,2013-11-06,Gold,Fuel,M,206270,2013,11,6,2,0,8,0,3,1,193,0
8930,Ahmedabad,2013-11-06,Signature,Food,M,120819,2013,11,6,2,0,8,2,2,1,194,0
13282,Ahmedabad,2013-11-06,Gold,Entertainment,F,266069,2013,11,6,2,0,8,0,1,0,195,0
7539,Ahmedabad,2013-11-07,Signature,Entertainment,M,248811,2013,11,7,3,0,8,2,1,1,195,0
934,Ahmedabad,2013-11-08,Silver,Entertainment,F,195699,2013,11,8,4,0,8,3,1,0,195,0
5581,Ahmedabad,2013-11-08,Platinum,Bills,F,54090,2013,11,8,4,0,8,1,0,0,196,0
8218,Ahmedabad,2013-11-08,Gold,Fuel,F,67416,2013,11,8,4,0,8,0,3,0,197,0
8461,Ahmedabad,2013-11-08,Silver,Fuel,F,216397,2013,11,8,4,0,8,3,3,0,198,0
9900,Ahmedabad,2013-11-08,Gold,Fuel,F,9621,2013,11,8,4,0,8,0,3,0,199,0
11649,Ahmedabad,2013-11-08,Signature,Food,F,178867,2013,11,8,4,0,8,2,2,0,200,0
11652,Ahmedabad,2013-11-08,Platinum,Entertainment,M,186964,2013,11,8,4,0,8,1,1,1,201,0
12264,Ahmedabad,2013-11-08,Silver,Bills,F,55064,2013,11,8,4,0,8,3,0,0,202,0
13846,Ahmedabad,2013-11-08,Platinum,Grocery,F,201942,2013,11,8,4,0,8,1,4,0,203,0
255,Ahmedabad,2013-11-09,Platinum,Bills,F,477553,2013,11,9,5,1,8,1,0,0,203,0
3627,Ahmedabad,2013-11-09,Signature,Bills,F,264497,2013,11,9,5,1,8,2,0,0,204,0
8657,Ahmedabad,2013-11-09,Signature,Bills,F,7229,2013,11,9,5,1,8,2,0,0,205,0
12254,Ahmedabad,2013-11-09,Silver,Food,F,19608,2013,11,9,5,1,8,3,2,0,206,0
1808,Ahmedabad,2013-11-10,Gold,Bills,M,163200,2013,11,10,6,1,8,0,0,1,206,0
3174,Ahmedabad,2013-11-10,Platinum,Entertainment,F,291608,2013,11,10,6,1,8,1,1,0,207,0
4253,Ahmedabad,2013-11-10,Platinum,Fuel,F,55968,2013,11,10,6,1,8,1,3,0,208,0
4974,Ahmedabad,2013-11-10,Platinum,Fuel,M,45027,2013,11,10,6,1,8,1,3,1,209,0
6645,Ahmedabad,2013-11-10,Silver,Entertainment,M,44633,2013,11,10,6,1,8,3,1,1,210,0
7133,Ahmedabad,2013-11-10,Platinum,Fuel,F,110941,2013,11,10,6,1,8,1,3,0,211,0
9085,Ahmedabad,2013-11-10,Signature,Fuel,M,148313,2013,11,10,6,1,8,2,3,1,212,0
1534,Ahmedabad,2013-11-11,Gold,Food,M,53169,2013,11,11,0,0,8,0,2,1,212,0
2486,Ahmedabad,2013-11-11,Silver,Fuel,F,166241,2013,11,11,0,0,8,3,3,0,213,0
2797,Ahmedabad,2013-11-11,Signature,Food,M,236181,2013,11,11,0,0,8,2,2,1,214,0
6503,Ahmedabad,2013-11-11,Signature,Fuel,F,156313,2013,11,11,0,0,8,2,3,0,215,0
8617,Ahmedabad,2013-11-11,Silver,Food,F,169496,2013,11,11,0,0,8,3,2,0,216,0
9671,Ahmedabad,2013-11-11,Signature,Grocery,F,264259,2013,11,11,0,0,8,2,4,0,217,0
1350,Ahmedabad,2013-11-12,Gold,Food,F,8498,2013,11,12,1,0,8,0,2,0,217,0
2183,Ahmedabad,2013-11-12,Signature,Fuel,F,80172,2013,11,12,1,0,8,2,3,0,218,0
4144,Ahmedabad,2013-11-12,Platinum,Food,M,298215,2013,11,12,1,0,8,1,2,1,219,0
5536,Ahmedabad,2013-11-12,Platinum,Entertainment,M,128597,2013,11,12,1,0,8,1,1,1,220,0
8092,Ahmedabad,2013-11-12,Platinum,Bills,M,258709,2013,11,12,1,0,8,1,0,1,221,0
9504,Ahmedabad,2013-11-12,Platinum,Fuel,M,183146,2013,11,12,1,0,8,1,3,1,222,0
9627,Ahmedabad,2013-11-12,Silver,Bills,M,184218,2013,11,12,1,0,8,3,0,1,223,0
10861,Ahmedabad,2013-11-12,Platinum,Entertainment,F,263028,2013,11,12,1,0,8,1,1,0,224,0
12973,Ahmedabad,2013-11-12,Gold,Fuel,F,248005,2013,11,12,1,0,8,0,3,0,225,0
2707,Ahmedabad,2013-11-13,Silver,Grocery,M,204415,2013,11,13,2,0,8,3,4,1,225,0
9746,Ahmedabad,2013-11-13,Gold,Food,F,192593,2013,11,13,2,0,8,0,2,0,226,0
12773,Ahmedabad,2013-11-13,Signature,Bills,M,121023,2013,11,13,2,0,8,2,0,1,227,0
13729,Ahmedabad,2013-11-13,Signature,Bills,F,110331,2013,11,13,2,0,8,2,0,0,228,0
962,Ahmedabad,2013-11-14,Silver,Food,F,170980,2013,11,14,3,0,8,3,2,0,228,0
3146,Ahmedabad,2013-11-14,Gold,Grocery,F,27102,2013,11,14,3,0,8,0,4,0,229,0
5852,Ahmedabad,2013-11-14,Signature,Fuel,M,170975,2013,11,14,3,0,8,2,3,1,230,0
6174,Ahmedabad,2013-11-14,Gold,Fuel,F,16523,2013,11,14,3,0,8,0,3,0,231,0
6276,Ahmedabad,2013-11-14,Signature,Food,M,151870,2013,11,14,3,0,8,2,2,1,232,0
9226,Ahmedabad,2013-11-14,Gold,Food,M,9536,2013,11,14,3,0,8,0,2,1,233,0
1719,Ahmedabad,2013-11-15,Signature,Fuel,F,35473,2013,11,15,4,0,8,2,3,0,233,0
2937,Ahmedabad,2013-11-15,Platinum,Entertainment,M,104541,2013,11,15,4,0,8,1,1,1,234,0
7732,Ahmedabad,2013-11-15,Silver,Entertainment,F,95725,2013,11,15,4,0,8,3,1,0,235,0
8394,Ahmedabad,2013-11-15,Signature,Entertainment,F,120617,2013,11,15,4,0,8,2,1,0,236,0
4837,Ahmedabad,2013-11-16,Silver,Entertainment,F,101110,2013,11,16,5,1,8,3,1,0,236,0
11765,Ahmedabad,2013-11-16,Platinum,Entertainment,F,130645,2013,11,16,5,1,8,1,1,0,237,0
13530,Ahmedabad,2013-11-16,Gold,Food,M,232578,2013,11,16,5,1,8,0,2,1,238,0
4586,Ahmedabad,2013-11-17,Platinum,Food,F,12951,2013,11,17,6,1,8,1,2,0,238,0
6281,Ahmedabad,2013-11-17,Silver,Food,F,220141,2013,11,17,6,1,8,3,2,0,239,0
6995,Ahmedabad,2013-11-17,Gold,Fuel,M,190362,2013,11,17,6,1,8,0,3,1,240,0
7837,Ahmedabad,2013-11-17,Platinum,Fuel,M,104815,2013,11,17,6,1,8,1,3,1,241,0
7936,Ahmedabad,2013-11-17,Silver,Entertainment,M,121056,2013,11,17,6,1,8,3,1,1,242,0
8167,Ahmedabad,2013-11-17,Platinum,Grocery,F,125116,2013,11,17,6,1,8,1,4,0,243,0
8353,Ahmedabad,2013-11-17,Gold,Bills,F,288315,2013,11,17,6,1,8,0,0,0,244,0
8887,Ahmedabad,2013-11-17,Silver,Bills,F,36071,2013,11,17,6,1,8,3,0,0,245,0
9582,Ahmedabad,2013-11-17,Signature,Grocery,M,26752,2013,11,17,6,1,8,2,4,1,246,0
9830,Ahmedabad,2013-11-17,Silver,Bills,M,34708,2013,11,17,6,1,8,3,0,1,247,0
6514,Ahmedabad,2013-11-18,Platinum,Fuel,F,161296,2013,11,18,0,0,8,1,3,0,247,0
6822,Ahmedabad,2013-11-18,Signature,Bills,F,22155,2013,11,18,0,0,8,2,0,0,248,0
12506,Ahmedabad,2013-11-18,Gold,Grocery,M,257717,2013,11,18,0,0,8,0,4,1,249,0
5567,Ahmedabad,2013-11-19,Platinum,Bills,F,239453,2013,11,19,1,0,8,1,0,0,249,0
8276,Ahmedabad,2013-11-19,Platinum,Entertainment,M,65293,2013,11,19,1,0,8,1,1,1,250,0
10554,Ahmedabad,2013-11-19,Platinum,Food,F,142069,2013,11,19,1,0,8,1,2,0,251,0
11389,Ahmedabad,2013-11-19,Signature,Fuel,M,45822,2013,11,19,1,0,8,2,3,1,252,0
11788,Ahmedabad,2013-11-19,Silver,Entertainment,M,3457,2013,11,19,1,0,8,3,1,1,253,0
13409,Ahmedabad,2013-11-19,Platinum,Bills,M,254668,2013,11,19,1,0,8,1,0,1,254,0
149,Ahmedabad,2013-11-20,Signature,Bills,F,236296,2013,11,20,2,0,8,2,0,0,254,0
1539,Ahmedabad,2013-11-20,Gold,Food,M,292270,2013,11,20,2,0,8,0,2,1,255,0
1912,Ahmedabad,2013-11-20,Platinum,Grocery,M,36627,2013,11,20,2,0,8,1,4,1,256,0
5865,Ahmedabad,2013-11-20,Signature,Fuel,F,268450,2013,11,20,2,0,8,2,3,0,257,0
818,Ahmedabad,2013-11-21,Silver,Fuel,F,159903,2013,11,21,3,0,8,3,3,0,257,0
3137,Ahmedabad,2013-11-21,Gold,Bills,F,185396,2013,11,21,3,0,8,0,0,0,258,0
6886,Ahmedabad,2013-11-21,Platinum,Entertainment,F,271482,2013,11,21,3,0,8,1,1,0,259,0
6913,Ahmedabad,2013-11-21,Silver,Fuel,F,106250,2013,11,21,3,0,8,3,3,0,260,0
10473,Ahmedabad,2013-11-21,Signature,Entertainment,F,55649,2013,11,21,3,0,8,2,1,0,261,0
2679,Ahmedabad,2013-11-22,Signature,Fuel,F,223055,2013,11,22,4,0,8,2,3,0,261,0
3230,Ahmedabad,2013-11-22,Platinum,Entertainment,M,202719,2013,11,22,4,0,8,1,1,1,262,0
4378,Ahmedabad,2013-11-22,Gold,Grocery,F,14205,2013,11,22,4,0,8,0,4,0,263,0
9743,Ahmedabad,2013-11-22,Silver,Entertainment,M,83837,2013,11,22,4,0,8,3,1,1,264,0
1144,Ahmedabad,2013-11-23,Silver,Grocery,F,83761,2013,11,23,5,1,8,3,4,0,264,0
1842,Ahmedabad,2013-11-23,Gold,Grocery,M,290446,2013,11,23,5,1,8,0,4,1,265,0
3717,Ahmedabad,2013-11-23,Signature,Fuel,F,125677,2013,11,23,5,1,8,2,3,0,266,0
5298,Ahmedabad,2013-11-23,Platinum,Bills,M,202135,2013,11,23,5,1,8,1,0,1,267,0
5897,Ahmedabad,2013-11-23,Silver,Fuel,F,142874,2013,11,23,5,1,8,3,3,0,268,0
7220,Ahmedabad,2013-11-23,Gold,Entertainment,M,271913,2013,11,23,5,1,8,0,1,1,269,0
8070,Ahmedabad,2013-11-23,Platinum,Grocery,M,99933,2013,11,23,5,1,8,1,4,1,270,0
10032,Ahmedabad,2013-11-23,Platinum,Fuel,M,62914,2013,11,23,5,1,8,1,3,1,271,0
10045,Ahmedabad,2013-11-23,Silver,Food,F,182354,2013,11,23,5,1,8,3,2,0,272,0
10278,Ahmedabad,2013-11-23,Signature,Fuel,M,220304,2013,11,23,5,1,8,2,3,1,273,0
32,Ahmedabad,2013-11-24,Platinum,Bills,F,227702,2013,11,24,6,1,8,1,0,0,273,0
3027,Ahmedabad,2013-11-24,Gold,Bills,F,147617,2013,11,24,6,1,8,0,0,0,274,0
4540,Ahmedabad,2013-11-24,Silver,Entertainment,F,15392,2013,11,24,6,1,8,3,1,0,275,0
5372,Ahmedabad,2013-11-24,Platinum,Bills,M,242557,2013,11,24,6,1,8,1,0,1,276,0
6527,Ahmedabad,2013-11-24,Silver,Food,F,106821,2013,11,24,6,1,8,3,2,0,277,0
12694,Ahmedabad,2013-11-24,Gold,Food,M,17924,2013,11,24,6,1,8,0,2,1,278,0
13809,Ahmedabad,2013-11-24,Platinum,Bills,F,100600,2013,11,24,6,1,8,1,0,0,279,0
2761,Ahmedabad,2013-11-25,Gold,Entertainment,M,239719,2013,11,25,0,0,8,0,1,1,279,0
6346,Ahmedabad,2013-11-25,Silver,Grocery,F,51122,2013,11,25,0,0,8,3,4,0,280,0
6488,Ahmedabad,2013-11-25,Platinum,Grocery,M,35564,2013,11,25,0,0,8,1,4,1,281,0
8877,Ahmedabad,2013-11-25,Gold,Fuel,M,157730,2013,11,25,0,0,8,0,3,1,282,0
9425,Ahmedabad,2013-11-25,Signature,Bills,M,258859,2013,11,25,0,0,8,2,0,1,283,0
5474,Ahmedabad,2013-11-26,Platinum,Entertainment,F,198752,2013,11,26,1,0,8,1,1,0,283,0
6033,Ahmedabad,2013-11-26,Silver,Food,F,106148,2013,11,26,1,0,8,3,2,0,284,0
9709,Ahmedabad,2013-11-26,Silver,Bills,M,9937,2013,11,26,1,0,8,3,0,1,285,0
13545,Ahmedabad,2013-11-26,Platinum,Bills,F,121091,2013,11,26,1,0,8,1,0,0,286,0
992,Ahmedabad,2013-11-27,Silver,Food,F,186380,2013,11,27,2,0,8,3,2,0,286,0
3442,Ahmedabad,2013-11-27,Platinum,Entertainment,M,182150,2013,11,27,2,0,8,1,1,1,287,0
4383,Ahmedabad,2013-11-27,Platinum,Bills,M,98404,2013,11,27,2,0,8,1,0,1,288,0
7787,Ahmedabad,2013-11-27,Signature,Grocery,M,43334,2013,11,27,2,0,8,2,4,1,289,0
7899,Ahmedabad,2013-11-27,Gold,Fuel,M,138697,2013,11,27,2,0,8,0,3,1,290,0
8561,Ahmedabad,2013-11-27,Platinum,Food,F,262680,2013,11,27,2,0,8,1,2,0,291,0
11147,Ahmedabad,2013-11-27,Platinum,Fuel,M,178934,2013,11,27,2,0,8,1,3,1,292,0
3706,Ahmedabad,2013-11-28,Platinum,Food,F,234574,2013,11,28,3,0,8,1,2,0,292,0
5540,Ahmedabad,2013-11-28,Platinum,Bills,F,243298,2013,11,28,3,0,8,1,0,0,293,0
5921,Ahmedabad,2013-11-28,Signature,Entertainment,M,160680,2013,11,28,3,0,8,2,1,1,294,0
7376,Ahmedabad,2013-11-28,Platinum,Food,M,222901,2013,11,28,3,0,8,1,2,1,295,0
9593,Ahmedabad,2013-11-28,Signature,Bills,M,148773,2013,11,28,3,0,8,2,0,1,296,0
10718,Ahmedabad,2013-11-28,Platinum,Grocery,F,49633,2013,11,28,3,0,8,1,4,0,297,0
12697,Ahmedabad,2013-11-28,Signature,Bills,F,164337,2013,11,28,3,0,8,2,0,0,298,0
3176,Ahmedabad,2013-11-29,Gold,Fuel,F,225187,2013,11,29,4,0,8,0,3,0,298,0
9636,Ahmedabad,2013-11-29,Silver,Entertainment,M,297576,2013,11,29,4,0,8,3,1,1,299,0
10135,Ahmedabad,2013-11-29,Platinum,Bills,M,282435,2013,11,29,4,0,8,1,0,1,300,0
13181,Ahmedabad,2013-11-29,Signature,Grocery,F,155152,2013,11,29,4,0,8,2,4,0,301,0
3291,Ahmedabad,2013-11-30,Gold,Food,F,293483,2013,11,30,5,1,8,0,2,0,301,0
5446,Ahmedabad,2013-11-30,Platinum,Bills,M,122906,2013,11,30,5,1,8,1,0,1,302,0
8757,Ahmedabad,2013-11-30,Signature,Bills,F,216288,2013,11,30,5,1,8,2,0,0,303,0
11947,Ahmedabad,2013-11-30,Silver,Bills,F,207537,2013,11,30,5,1,8,3,0,0,304,0
4889,Ahmedabad,2013-12-01,Gold,Food,F,261391,2013,12,1,6,1,8,0,2,0,304,0
5149,Ahmedabad,2013-12-01,Signature,Food,F,237938,2013,12,1,6,1,8,2,2,0,305,0
5385,Ahmedabad,2013-12-01,Platinum,Bills,F,190943,2013,12,1,6,1,8,1,0,0,306,0
6142,Ahmedabad,2013-12-01,Platinum,Bills,F,219238,2013,12,1,6,1,8,1,0,0,307,0
7130,Ahmedabad,2013-12-01,Gold,Grocery,F,143505,2013,12,1,6,1,8,0,4,0,308,0
7547,Ahmedabad,2013-12-01,Platinum,Entertainment,F,5333,2013,12,1,6,1,8,1,1,0,309,0
11369,Ahmedabad,2013-12-01,Signature,Food,M,205186,2013,12,1,6,1,8,2,2,1,310,0
4647,Ahmedabad,2013-12-02,Gold,Fuel,M,257442,2013,12,2,0,0,8,0,3,1,310,0
7926,Ahmedabad,2013-12-02,Signature,Grocery,F,285628,2013,12,2,0,0,8,2,4,0,311,0
8976,Ahmedabad,2013-12-02,Gold,Fuel,M,131962,2013,12,2,0,0,8,0,3,1,312,0
9353,Ahmedabad,2013-12-02,Silver,Bills,F,13608,2013,12,2,0,0,8,3,0,0,313,0
12282,Ahmedabad,2013-12-02,Platinum,Grocery,M,200492,2013,12,2,0,0,8,1,4,1,314,0
13724,Ahmedabad,2013-12-02,Silver,Bills,M,256416,2013,12,2,0,0,8,3,0,1,315,0
2633,Ahmedabad,2013-12-03,Signature,Fuel,F,231805,2013,12,3,1,0,8,2,3,0,315,0
3385,Ahmedabad,2013-12-03,Signature,Fuel,F,11562,2013,12,3,1,0,8,2,3,0,316,0
7371,Ahmedabad,2013-12-03,Signature,Entertainment,M,215644,2013,12,3,1,0,8,2,1,1,317,0
9288,Ahmedabad,2013-12-03,Platinum,Bills,F,292558,2013,12,3,1,0,8,1,0,0,318,0
11268,Ahmedabad,2013-12-03,Gold,Entertainment,M,47030,2013,12,3,1,0,8,0,1,1,319,0
13238,Ahmedabad,2013-12-03,Gold,Grocery,M,253449,2013,12,3,1,0,8,0,4,1,320,0
13378,Ahmedabad,2013-12-03,Silver,Bills,M,93387,2013,12,3,1,0,8,3,0,1,321,0
13486,Ahmedabad,2013-12-03,Gold,Entertainment,M,298419,2013,12,3,1,0,8,0,1,1,322,0
5038,Ahmedabad,2013-12-04,Silver,Grocery,F,83531,2013,12,4,2,0,8,3,4,0,322,0
8143,Ahmedabad,2013-12-04,Platinum,Bills,M,86884,2013,12,4,2,0,8,1,0,1,323,0
12748,Ahmedabad,2013-12-04,Gold,Entertainment,F,4744,2013,12,4,2,0,8,0,1,0,324,0
3478,Ahmedabad,2013-12-05,Signature,Fuel,M,299329,2013,12,5,3,0,8,2,3,1,324,0
6529,Ahmedabad,2013-12-05,Platinum,Entertainment,F,270612,2013,12,5,3,0,8,1,1,0,325,0
11368,Ahmedabad,2013-12-05,Gold,Grocery,M,31621,2013,12,5,3,0,8,0,4,1,326,0
6539,Ahmedabad,2013-12-06,Signature,Food,F,273634,2013,12,6,4,0,8,2,2,0,326,0
6725,Ahmedabad,2013-12-06,Platinum,Entertainment,F,218162,2013,12,6,4,0,8,1,1,0,327,0
8986,Ahmedabad,2013-12-06,Signature,Food,F,61196,2013,12,6,4,0,8,2,2,0,328,0
10634,Ahmedabad,2013-12-06,Silver,Food,M,265490,2013,12,6,4,0,8,3,2,1,329,0
11450,Ahmedabad,2013-12-06,Signature,Grocery,M,59847,2013,12,6,4,0,8,2,4,1,330,0
344,Ahmedabad,2013-12-07,Platinum,Bills,F,515263,2013,12,7,5,1,8,1,0,0,330,0
4859,Ahmedabad,2013-12-07,Gold,Fuel,M,74175,2013,12,7,5,1,8,0,3,1,331,0
8881,Ahmedabad,2013-12-07,Gold,Bills,F,177144,2013,12,7,5,1,8,0,0,0,332,0
12086,Ahmedabad,2013-12-07,Silver,Food,F,254019,2013,12,7,5,1,8,3,2,0,333,0
13148,Ahmedabad,2013-12-07,Platinum,Food,M,72653,2013,12,7,5,1,8,1,2,1,334,0
6239,Ahmedabad,2013-12-08,Platinum,Food,M,251604,2013,12,8,6,1,8,1,2,1,334,0
7124,Ahmedabad,2013-12-08,Signature,Grocery,M,102818,2013,12,8,6,1,8,2,4,1,335,0
11251,Ahmedabad,2013-12-08,Signature,Grocery,F,68853,2013,12,8,6,1,8,2,4,0,336,0
13054,Ahmedabad,2013-12-08,Platinum,Bills,F,260801,2013,12,8,6,1,8,1,0,0,337,0
7557,Ahmedabad,2013-12-09,Silver,Grocery,F,34594,2013,12,9,0,0,8,3,4,0,337,0
8112,Ahmedabad,2013-12-09,Signature,Grocery,M,42619,2013,12,9,0,0,8,2,4,1,338,0
46,Ahmedabad,2013-12-10,Gold,Bills,F,892016,2013,12,10,1,0,8,0,0,0,338,0
3106,Ahmedabad,2013-12-10,Gold,Food,F,216876,2013,12,10,1,0,8,0,2,0,339,0
4421,Ahmedabad,2013-12-10,Platinum,Food,F,102005,2013,12,10,1,0,8,1,2,0,340,0
7733,Ahmedabad,2013-12-10,Platinum,Bills,M,163864,2013,12,10,1,0,8,1,0,1,341,0
8212,Ahmedabad,2013-12-10,Gold,Fuel,F,160126,2013,12,10,1,0,8,0,3,0,342,0
12231,Ahmedabad,2013-12-10,Platinum,Fuel,M,198741,2013,12,10,1,0,8,1,3,1,343,0
760,Ahmedabad,2013-12-11,Silver,Entertainment,F,236449,2013,12,11,2,0,8,3,1,0,343,0
1403,Ahmedabad,2013-12-11,Gold,Food,F,137916,2013,12,11,2,0,8,0,2,0,344,0
2961,Ahmedabad,2013-12-11,Platinum,Fuel,M,282556,2013,12,11,2,0,8,1,3,1,345,0
5367,Ahmedabad,2013-12-11,Signature,Grocery,F,227745,2013,12,11,2,0,8,2,4,0,346,0
8760,Ahmedabad,2013-12-11,Signature,Food,M,130223,2013,12,11,2,0,8,2,2,1,347,0
782,Ahmedabad,2013-12-12,Silver,Food,F,29985,2013,12,12,3,0,8,3,2,0,347,0
4865,Ahmedabad,2013-12-12,Signature,Bills,F,92284,2013,12,12,3,0,8,2,0,0,348,0
6976,Ahmedabad,2013-12-12,Silver,Fuel,M,140259,2013,12,12,3,0,8,3,3,1,349,0
8006,Ahmedabad,2013-12-12,Signature,Food,F,246894,2013,12,12,3,0,8,2,2,0,350,0
12202,Ahmedabad,2013-12-12,Signature,Food,F,252661,2013,12,12,3,0,8,2,2,0,351,0
13038,Ahmedabad,2013-12-12,Platinum,Grocery,M,141256,2013,12,12,3,0,8,1,4,1,352,0
3539,Ahmedabad,2013-12-13,Gold,Fuel,M,108138,2013,12,13,4,0,8,0,3,1,352,0
8531,Ahmedabad,2013-12-13,Gold,Entertainment,F,97255,2013,12,13,4,0,8,0,1,0,353,0
10742,Ahmedabad,2013-12-13,Signature,Bills,F,14886,2013,12,13,4,0,8,2,0,0,354,0
12423,Ahmedabad,2013-12-13,Platinum,Entertainment,F,131531,2013,12,13,4,0,8,1,1,0,355,0
5228,Ahmedabad,2013-12-14,Silver,Fuel,M,183722,2013,12,14,5,1,8,3,3,1,355,0
5964,Ahmedabad,2013-12-14,Gold,Bills,F,137282,2013,12,14,5,1,8,0,0,0,356,0
7659,Ahmedabad,2013-12-14,Silver,Grocery,M,148261,2013,12,14,5,1,8,3,4,1,357,0
8490,Ahmedabad,2013-12-14,Platinum,Fuel,M,242370,2013,12,14,5,1,8,1,3,1,358,0
13884,Ahmedabad,2013-12-14,Signature,Food,M,210306,2013,12,14,5,1,8,2,2,1,359,0
3033,Ahmedabad,2013-12-15,Gold,Fuel,F,296794,2013,12,15,6,1,8,0,3,0,359,0
6181,Ahmedabad,2013-12-15,Platinum,Grocery,M,257764,2013,12,15,6,1,8,1,4,1,360,0
11058,Ahmedabad,2013-12-15,Platinum,Fuel,M,158727,2013,12,15,6,1,8,1,3,1,361,0
13242,Ahmedabad,2013-12-15,Signature,Bills,F,269395,2013,12,15,6,1,8,2,0,0,362,0
13988,Ahmedabad,2013-12-15,Silver,Fuel,F,259517,2013,12,15,6,1,8,3,3,0,363,0
3257,Ahmedabad,2013-12-16,Silver,Food,F,75866,2013,12,16,0,0,8,3,2,0,363,0
5402,Ahmedabad,2013-12-16,Silver,Fuel,M,60266,2013,12,16,0,0,8,3,3,1,364,0
3307,Ahmedabad,2013-12-17,Gold,Grocery,F,207658,2013,12,17,1,0,8,0,4,0,364,0
4088,Ahmedabad,2013-12-17,Silver,Fuel,M,135177,2013,12,17,1,0,8,3,3,1,365,0
5020,Ahmedabad,2013-12-17,Gold,Bills,M,3386,2013,12,17,1,0,8,0,0,1,366,0
5362,Ahmedabad,2013-12-17,Signature,Grocery,F,11689,2013,12,17,1,0,8,2,4,0,367,0
6342,Ahmedabad,2013-12-17,Signature,Bills,M,36619,2013,12,17,1,0,8,2,0,1,368,0
10979,Ahmedabad,2013-12-17,Silver,Food,M,247605,2013,12,17,1,0,8,3,2,1,369,0
12829,Ahmedabad,2013-12-17,Silver,Entertainment,M,296183,2013,12,17,1,0,8,3,1,1,370,0
1854,Ahmedabad,2013-12-18,Silver,Fuel,F,80139,2013,12,18,2,0,8,3,3,0,370,0
3742,Ahmedabad,2013-12-18,Platinum,Grocery,F,160168,2013,12,18,2,0,8,1,4,0,371,0
7238,Ahmedabad,2013-12-18,Platinum,Entertainment,M,260229,2013,12,18,2,0,8,1,1,1,372,0
8919,Ahmedabad,2013-12-18,Gold,Bills,M,150167,2013,12,18,2,0,8,0,0,1,373,0
11022,Ahmedabad,2013-12-18,Platinum,Food,F,115963,2013,12,18,2,0,8,1,2,0,374,0
13298,Ahmedabad,2013-12-18,Platinum,Food,F,291033,2013,12,18,2,0,8,1,2,0,375,0
3860,Ahmedabad,2013-12-19,Silver,Grocery,F,96350,2013,12,19,3,0,8,3,4,0,375,0
4575,Ahmedabad,2013-12-19,Signature,Fuel,M,118392,2013,12,19,3,0,8,2,3,1,376,0
5091,Ahmedabad,2013-12-19,Silver,Food,F,15694,2013,12,19,3,0,8,3,2,0,377,0
5633,Ahmedabad,2013-12-19,Platinum,Food,M,213569,2013,12,19,3,0,8,1,2,1,378,0
6821,Ahmedabad,2013-12-19,Platinum,Food,F,262437,2013,12,19,3,0,8,1,2,0,379,0
9220,Ahmedabad,2013-12-19,Platinum,Bills,M,173723,2013,12,19,3,0,8,1,0,1,380,0
9825,Ahmedabad,2013-12-19,Signature,Grocery,M,164874,2013,12,19,3,0,8,2,4,1,381,0
10744,Ahmedabad,2013-12-19,Gold,Entertainment,F,20973,2013,12,19,3,0,8,0,1,0,382,0
11823,Ahmedabad,2013-12-19,Silver,Grocery,M,206770,2013,12,19,3,0,8,3,4,1,383,0
12292,Ahmedabad,2013-12-19,Silver,Bills,F,237753,2013,12,19,3,0,8,3,0,0,384,0
533,Ahmedabad,2013-12-20,Signature,Food,F,131847,2013,12,20,4,0,8,2,2,0,384,0
3626,Ahmedabad,2013-12-20,Platinum,Grocery,F,70947,2013,12,20,4,0,8,1,4,0,385,0
5198,Ahmedabad,2013-12-20,Signature,Food,M,100310,2013,12,20,4,0,8,2,2,1,386,0
13668,Ahmedabad,2013-12-20,Signature,Entertainment,F,63105,2013,12,20,4,0,8,2,1,0,387,0
52,Ahmedabad,2013-12-21,Signature,Bills,F,402300,2013,12,21,5,1,8,2,0,0,387,0
1136,Ahmedabad,2013-12-21,Silver,Grocery,F,289538,2013,12,21,5,1,8,3,4,0,388,0
2443,Ahmedabad,2013-12-21,Platinum,Fuel,F,128551,2013,12,21,5,1,8,1,3,0,389,0
2882,Ahmedabad,2013-12-21,Signature,Grocery,F,81138,2013,12,21,5,1,8,2,4,0,390,0
3485,Ahmedabad,2013-12-21,Signature,Fuel,M,172238,2013,12,21,5,1,8,2,3,1,391,0
5360,Ahmedabad,2013-12-21,Signature,Food,M,131453,2013,12,21,5,1,8,2,2,1,392,0
9101,Ahmedabad,2013-12-21,Platinum,Fuel,M,59300,2013,12,21,5,1,8,1,3,1,393,0
9134,Ahmedabad,2013-12-21,Gold,Entertainment,F,293432,2013,12,21,5,1,8,0,1,0,394,0
11580,Ahmedabad,2013-12-21,Gold,Fuel,F,243742,2013,12,21,5,1,8,0,3,0,395,0
